"SubNo"	"Hemisphere"	"ScalpLocation"	"CoilOrient"	"Block"	"Trial"	"Condition"	"Corr"	"Response"	"ACC"	"RT"	"Actual.orientation"	"Annoyance"	"Pain"	"Twitches"	"Visible.twitch"	"Av.RT.Prac"	"RT.Diff"	"Task"	"Congruence"	"Axes"	"HomLocation"	"RefLocation"
"977"	"9"	"1"	"24"	"W"	1	17	"incon_l"	"c"	"c"	"1"	0.592865	"E"	0	0	2	0	0.4921165	0.1007485	"Flanker"	"Incong"	"E.W"	"FC5.6"	"24"
"978"	"9"	"1"	"24"	"W"	1	18	"incon_r"	"n"	"n"	"1"	0.617264	"E"	0	0	2	0	0.5498183	0.0674457000000001	"Flanker"	"Incong"	"E.W"	"FC5.6"	"24"
"979"	"9"	"1"	"24"	"W"	1	19	"cong_r"	"n"	"n"	"1"	0.644044	"E"	0	0	2	0	0.4507616	0.1932824	"Flanker"	"Cong"	"E.W"	"FC5.6"	"24"
"980"	"9"	"1"	"24"	"W"	1	20	"incon_r"	"n"	"n"	"1"	0.593267	"E"	0	0	2	0	0.5498183	0.0434487	"Flanker"	"Incong"	"E.W"	"FC5.6"	"24"
"981"	"9"	"1"	"1"	"W"	2	1	"cong_r"	"n"	"n"	"1"	0.484581	"W"	0	0	1	0	0.4507616	0.0338193999999999	"Flanker"	"Cong"	"E.W"	"FZ"	"2"
"982"	"9"	"1"	"1"	"W"	2	2	"cong_l"	"c"	"c"	"1"	0.500768	"W"	0	0	1	0	0.4172774	0.0834906	"Flanker"	"Cong"	"E.W"	"FZ"	"2"
"983"	"9"	"1"	"1"	"W"	2	3	"incon_l"	"c"	"c"	"1"	0.517536	"W"	0	0	1	0	0.4921165	0.0254195	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"984"	"9"	"1"	"1"	"W"	2	4	"incon_l"	"c"	"c"	"1"	0.982297	"W"	0	0	1	0	0.4921165	0.4901805	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"985"	"9"	"1"	"1"	"W"	2	5	"incon_r"	"n"	"n"	"1"	0.734396	"W"	0	0	1	0	0.5498183	0.1845777	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"986"	"9"	"1"	"1"	"SW"	2	6	"cong_l"	"c"	"c"	"1"	0.639263	"SW"	1	2	1	0	0.4172774	0.2219856	"Flanker"	"Cong"	"NE.SW"	"FZ"	"2"
"987"	"9"	"1"	"1"	"SW"	2	7	"incon_l"	"c"	"c"	"1"	0.587023	"SW"	1	2	1	0	0.4921165	0.0949065	"Flanker"	"Incong"	"NE.SW"	"FZ"	"2"
"988"	"9"	"1"	"1"	"SW"	2	8	"cong_l"	"c"	"c"	"1"	0.84753	"SW"	1	2	1	0	0.4172774	0.4302526	"Flanker"	"Cong"	"NE.SW"	"FZ"	"2"
"989"	"9"	"1"	"1"	"SW"	2	9	"incon_r"	"n"	"n"	"1"	0.617267	"SW"	1	2	1	0	0.5498183	0.0674487	"Flanker"	"Incong"	"NE.SW"	"FZ"	"2"
"990"	"9"	"1"	"1"	"SW"	2	10	"cong_r"	"n"	"n"	"1"	0.685796	"SW"	1	2	1	0	0.4507616	0.2350344	"Flanker"	"Cong"	"NE.SW"	"FZ"	"2"
"991"	"9"	"1"	"1"	"S"	2	11	"cong_r"	"n"	"n"	"1"	0.47901	"S"	1	2	3	0	0.4507616	0.0282484	"Flanker"	"Cong"	"N.S"	"FZ"	"2"
"992"	"9"	"1"	"1"	"S"	2	12	"cong_l"	"c"	"c"	"1"	0.383989	"S"	1	2	3	0	0.4172774	-0.0332883999999999	"Flanker"	"Cong"	"N.S"	"FZ"	"2"
"993"	"9"	"1"	"1"	"S"	2	13	"incon_r"	"n"	"n"	"1"	0.64782	"S"	1	2	3	0	0.5498183	0.0980017	"Flanker"	"Incong"	"N.S"	"FZ"	"2"
"994"	"9"	"1"	"1"	"S"	2	14	"incon_r"	"n"	"n"	"1"	0.542752	"S"	1	2	3	0	0.5498183	-0.00706629999999997	"Flanker"	"Incong"	"N.S"	"FZ"	"2"
"995"	"9"	"1"	"1"	"S"	2	15	"incon_l"	"c"	"c"	"1"	0.570915	"S"	1	2	3	0	0.4921165	0.0787985	"Flanker"	"Incong"	"N.S"	"FZ"	"2"
"996"	"9"	"1"	"1"	"NW"	2	16	"cong_r"	"n"	"n"	"1"	0.52376	"SE"	0	0	0	0	0.4507616	0.0729984	"Flanker"	"Cong"	"NW.SE"	"FZ"	"2"
"997"	"9"	"1"	"1"	"NW"	2	17	"cong_r"	"n"	"n"	"1"	0.551316	"SE"	0	0	0	0	0.4507616	0.1005544	"Flanker"	"Cong"	"NW.SE"	"FZ"	"2"
"998"	"9"	"1"	"1"	"NW"	2	18	"cong_l"	"c"	"c"	"1"	0.655616	"SE"	0	0	0	0	0.4172774	0.2383386	"Flanker"	"Cong"	"NW.SE"	"FZ"	"2"
"999"	"9"	"1"	"1"	"NW"	2	19	"incon_r"	"n"	"n"	"1"	0.508954	"SE"	0	0	0	0	0.5498183	-0.0408643	"Flanker"	"Incong"	"NW.SE"	"FZ"	"2"
"1000"	"9"	"1"	"1"	"NW"	2	20	"incon_l"	"c"	"c"	"1"	0.544669	"SE"	0	0	0	0	0.4921165	0.0525525	"Flanker"	"Incong"	"NW.SE"	"FZ"	"2"
"1001"	"9"	"1"	"31"	"S"	3	1	"cong_r"	"n"	"n"	"1"	0.503733	"S"	0	0	0	0	0.4507616	0.0529713999999999	"Flanker"	"Cong"	"N.S"	"PO3.4"	"31"
"1002"	"9"	"1"	"31"	"S"	3	2	"cong_l"	"c"	"c"	"1"	0.517828	"S"	0	0	0	0	0.4172774	0.1005506	"Flanker"	"Cong"	"N.S"	"PO3.4"	"31"
"1003"	"9"	"1"	"31"	"S"	3	3	"incon_r"	"n"	"n"	"1"	0.49382	"S"	0	0	0	0	0.5498183	-0.0559983	"Flanker"	"Incong"	"N.S"	"PO3.4"	"31"
"1004"	"9"	"1"	"31"	"S"	3	4	"cong_r"	"n"	"n"	"1"	0.526632	"S"	0	0	0	0	0.4507616	0.0758703999999999	"Flanker"	"Cong"	"N.S"	"PO3.4"	"31"
"1005"	"9"	"1"	"31"	"S"	3	5	"incon_l"	"c"	"c"	"1"	0.408775	"S"	0	0	0	0	0.4921165	-0.0833415	"Flanker"	"Incong"	"N.S"	"PO3.4"	"31"
"1006"	"9"	"1"	"31"	"SW"	3	6	"incon_l"	"c"	"c"	"1"	0.621293	"SW"	1	0	3	0	0.4921165	0.1291765	"Flanker"	"Incong"	"NE.SW"	"PO3.4"	"31"
"1007"	"9"	"1"	"31"	"SW"	3	7	"incon_r"	"n"	"n"	"1"	0.577117	"SW"	1	0	3	0	0.5498183	0.0272987	"Flanker"	"Incong"	"NE.SW"	"PO3.4"	"31"
"1008"	"9"	"1"	"31"	"SW"	3	8	"cong_l"	"c"	"c"	"1"	0.435283	"SW"	1	0	3	0	0.4172774	0.0180056	"Flanker"	"Cong"	"NE.SW"	"PO3.4"	"31"
"1009"	"9"	"1"	"31"	"SW"	3	9	"incon_r"	"n"	"n"	"1"	0.7232	"SW"	1	0	3	0	0.5498183	0.1733817	"Flanker"	"Incong"	"NE.SW"	"PO3.4"	"31"
"1010"	"9"	"1"	"31"	"SW"	3	10	"cong_r"	"n"	"n"	"1"	0.589278	"SW"	1	0	3	0	0.4507616	0.1385164	"Flanker"	"Cong"	"NE.SW"	"PO3.4"	"31"
"1011"	"9"	"1"	"31"	"W"	3	11	"cong_r"	"n"	"n"	"1"	0.463202	"W"	0	0	0	0	0.4507616	0.0124404	"Flanker"	"Cong"	"E.W"	"PO3.4"	"31"
"1012"	"9"	"1"	"31"	"W"	3	12	"incon_l"	"c"	"c"	"1"	0.497682	"W"	0	0	0	0	0.4921165	0.00556550000000006	"Flanker"	"Incong"	"E.W"	"PO3.4"	"31"
"1013"	"9"	"1"	"31"	"W"	3	13	"cong_l"	"c"	"c"	"1"	0.446508	"W"	0	0	0	0	0.4172774	0.0292306000000001	"Flanker"	"Cong"	"E.W"	"PO3.4"	"31"
"1014"	"9"	"1"	"31"	"W"	3	14	"incon_r"	"n"	"n"	"1"	0.658795	"W"	0	0	0	0	0.5498183	0.1089767	"Flanker"	"Incong"	"E.W"	"PO3.4"	"31"
"1015"	"9"	"1"	"31"	"W"	3	15	"cong_l"	"c"	"c"	"1"	0.415832	"W"	0	0	0	0	0.4172774	-0.00144539999999999	"Flanker"	"Cong"	"E.W"	"PO3.4"	"31"
"1016"	"9"	"1"	"31"	"NW"	3	16	"incon_r"	"n"	"n"	"1"	0.517462	"SE"	0	0	1	0	0.5498183	-0.0323563	"Flanker"	"Incong"	"NW.SE"	"PO3.4"	"31"
"1017"	"9"	"1"	"31"	"NW"	3	17	"incon_l"	"c"	"c"	"1"	0.499702	"SE"	0	0	1	0	0.4921165	0.00758550000000002	"Flanker"	"Incong"	"NW.SE"	"PO3.4"	"31"
"1018"	"9"	"1"	"31"	"NW"	3	18	"cong_l"	"c"	"c"	"1"	0.537279	"SE"	0	0	1	0	0.4172774	0.1200016	"Flanker"	"Cong"	"NW.SE"	"PO3.4"	"31"
"1019"	"9"	"1"	"31"	"NW"	3	19	"incon_l"	"c"	"c"	"1"	0.503819	"SE"	0	0	1	0	0.4921165	0.0117025000000001	"Flanker"	"Incong"	"NW.SE"	"PO3.4"	"31"
"1020"	"9"	"1"	"31"	"NW"	3	20	"cong_r"	"n"	"n"	"1"	0.502952	"SE"	0	0	1	0	0.4507616	0.0521903999999999	"Flanker"	"Cong"	"NW.SE"	"PO3.4"	"31"
"1021"	"9"	"1"	"19"	"NW"	4	1	"incon_l"	"c"	"c"	"1"	0.948689	"SE"	9	3	8	5	0.4921165	0.4565725	"Flanker"	"Incong"	"NW.SE"	"FP"	"19"
"1022"	"9"	"1"	"19"	"NW"	4	2	"cong_r"	"n"	"n"	"1"	0.612268	"SE"	9	3	8	5	0.4507616	0.1615064	"Flanker"	"Cong"	"NW.SE"	"FP"	"19"
"1023"	"9"	"1"	"19"	"NW"	4	3	"cong_l"	"c"	"c"	"1"	0.567622	"SE"	9	3	8	5	0.4172774	0.1503446	"Flanker"	"Cong"	"NW.SE"	"FP"	"19"
"1024"	"9"	"1"	"19"	"NW"	4	4	"cong_r"	"n"	"n"	"1"	0.68102	"SE"	9	3	8	5	0.4507616	0.2302584	"Flanker"	"Cong"	"NW.SE"	"FP"	"19"
"1025"	"9"	"1"	"19"	"NW"	4	5	"incon_r"	"n"	"n"	"1"	0.566558	"SE"	9	3	8	5	0.5498183	0.0167397	"Flanker"	"Incong"	"NW.SE"	"FP"	"19"
"1026"	"9"	"1"	"19"	"SW"	4	6	"cong_l"	"c"	"c"	"1"	0.553471	"SW"	5	3	6	5	0.4172774	0.1361936	"Flanker"	"Cong"	"NE.SW"	"FP"	"19"
"1027"	"9"	"1"	"19"	"SW"	4	7	"incon_l"	"c"	"c"	"1"	0.614695	"SW"	5	3	6	5	0.4921165	0.1225785	"Flanker"	"Incong"	"NE.SW"	"FP"	"19"
"1028"	"9"	"1"	"19"	"SW"	4	8	"cong_r"	"n"	"n"	"1"	0.649491	"SW"	5	3	6	5	0.4507616	0.1987294	"Flanker"	"Cong"	"NE.SW"	"FP"	"19"
"1029"	"9"	"1"	"19"	"SW"	4	9	"cong_l"	"c"	"c"	"1"	0.737325	"SW"	5	3	6	5	0.4172774	0.3200476	"Flanker"	"Cong"	"NE.SW"	"FP"	"19"
"1030"	"9"	"1"	"19"	"SW"	4	10	"incon_r"	"n"	"n"	"1"	0.611241	"SW"	5	3	6	5	0.5498183	0.0614227000000001	"Flanker"	"Incong"	"NE.SW"	"FP"	"19"
"1031"	"9"	"1"	"19"	"W"	4	11	"cong_r"	"n"	"n"	"1"	0.567612	"W"	9	4	8	5	0.4507616	0.1168504	"Flanker"	"Cong"	"E.W"	"FP"	"19"
"1032"	"9"	"1"	"19"	"W"	4	12	"cong_l"	"c"	"c"	"1"	0.480812	"W"	9	4	8	5	0.4172774	0.0635346000000001	"Flanker"	"Cong"	"E.W"	"FP"	"19"
"1033"	"9"	"1"	"19"	"W"	4	13	"incon_r"	"n"	"n"	"1"	0.666107	"W"	9	4	8	5	0.5498183	0.1162887	"Flanker"	"Incong"	"E.W"	"FP"	"19"
"1034"	"9"	"1"	"19"	"W"	4	14	"incon_l"	"c"	"c"	"1"	0.677351	"W"	9	4	8	5	0.4921165	0.1852345	"Flanker"	"Incong"	"E.W"	"FP"	"19"
"1035"	"9"	"1"	"19"	"W"	4	15	"incon_l"	"c"	"c"	"1"	0.631647	"W"	9	4	8	5	0.4921165	0.1395305	"Flanker"	"Incong"	"E.W"	"FP"	"19"
"1036"	"9"	"1"	"19"	"S"	4	16	"incon_l"	"c"	"c"	"1"	0.557042	"S"	3	2	5	5	0.4921165	0.0649255000000001	"Flanker"	"Incong"	"N.S"	"FP"	"19"
"1037"	"9"	"1"	"19"	"S"	4	17	"incon_r"	"n"	"n"	"1"	0.492688	"S"	3	2	5	5	0.5498183	-0.0571303	"Flanker"	"Incong"	"N.S"	"FP"	"19"
"1038"	"9"	"1"	"19"	"S"	4	18	"incon_r"	"n"	"n"	"1"	0.644952	"S"	3	2	5	5	0.5498183	0.0951337	"Flanker"	"Incong"	"N.S"	"FP"	"19"
"1039"	"9"	"1"	"19"	"S"	4	19	"cong_r"	"n"	"n"	"1"	0.493875	"S"	3	2	5	5	0.4507616	0.0431134	"Flanker"	"Cong"	"N.S"	"FP"	"19"
"1040"	"9"	"1"	"19"	"S"	4	20	"cong_l"	"c"	"c"	"1"	0.564172	"S"	3	2	5	5	0.4172774	0.1468946	"Flanker"	"Cong"	"N.S"	"FP"	"19"
"1041"	"9"	"1"	"22"	"NW"	5	1	"cong_l"	"c"	"c"	"1"	0.575824	"SE"	7	7	5	5	0.4172774	0.1585466	"Flanker"	"Cong"	"NW.SE"	"F7.8"	"22"
"1042"	"9"	"1"	"22"	"NW"	5	2	"incon_r"	"n"	"n"	"1"	0.706392	"SE"	7	7	5	5	0.5498183	0.1565737	"Flanker"	"Incong"	"NW.SE"	"F7.8"	"22"
"1043"	"9"	"1"	"22"	"NW"	5	3	"cong_l"	"c"	"c"	"1"	0.575927	"SE"	7	7	5	5	0.4172774	0.1586496	"Flanker"	"Cong"	"NW.SE"	"F7.8"	"22"
"1044"	"9"	"1"	"22"	"NW"	5	4	"incon_l"	"c"	"c"	"1"	0.551674	"SE"	7	7	5	5	0.4921165	0.0595575	"Flanker"	"Incong"	"NW.SE"	"F7.8"	"22"
"1045"	"9"	"1"	"22"	"NW"	5	5	"cong_r"	"n"	"n"	"1"	0.582639	"SE"	7	7	5	5	0.4507616	0.1318774	"Flanker"	"Cong"	"NW.SE"	"F7.8"	"22"
"1046"	"9"	"1"	"22"	"SW"	5	6	"cong_l"	"c"	"c"	"1"	0.494728	"SW"	7	6	5	5	0.4172774	0.0774506	"Flanker"	"Cong"	"NE.SW"	"F7.8"	"22"
"1047"	"9"	"1"	"22"	"SW"	5	7	"incon_r"	"n"	"n"	"1"	0.624911	"SW"	7	6	5	5	0.5498183	0.0750927	"Flanker"	"Incong"	"NE.SW"	"F7.8"	"22"
"1048"	"9"	"1"	"22"	"SW"	5	8	"incon_r"	"n"	"n"	"1"	0.587212	"SW"	7	6	5	5	0.5498183	0.0373937	"Flanker"	"Incong"	"NE.SW"	"F7.8"	"22"
"1049"	"9"	"1"	"22"	"SW"	5	9	"incon_l"	"c"	"c"	"1"	0.879888	"SW"	7	6	5	5	0.4921165	0.3877715	"Flanker"	"Incong"	"NE.SW"	"F7.8"	"22"
"1050"	"9"	"1"	"22"	"SW"	5	10	"cong_r"	"n"	"n"	"1"	0.595386	"SW"	7	6	5	5	0.4507616	0.1446244	"Flanker"	"Cong"	"NE.SW"	"F7.8"	"22"
"1051"	"9"	"1"	"22"	"W"	5	11	"incon_r"	"n"	"n"	"1"	0.559777	"E"	7	5	5	5	0.5498183	0.00995869999999999	"Flanker"	"Incong"	"E.W"	"F7.8"	"22"
"1052"	"9"	"1"	"22"	"W"	5	12	"incon_l"	"c"	"c"	"1"	1.184851	"E"	7	5	5	5	0.4921165	0.6927345	"Flanker"	"Incong"	"E.W"	"F7.8"	"22"
"1053"	"9"	"1"	"22"	"W"	5	13	"cong_l"	"c"	"c"	"1"	0.476086	"E"	7	5	5	5	0.4172774	0.0588086	"Flanker"	"Cong"	"E.W"	"F7.8"	"22"
"1054"	"9"	"1"	"22"	"W"	5	14	"cong_r"	"n"	"n"	"1"	0.589378	"E"	7	5	5	5	0.4507616	0.1386164	"Flanker"	"Cong"	"E.W"	"F7.8"	"22"
"1055"	"9"	"1"	"22"	"W"	5	15	"cong_r"	"n"	"n"	"1"	0.632146	"E"	7	5	5	5	0.4507616	0.1813844	"Flanker"	"Cong"	"E.W"	"F7.8"	"22"
"1056"	"9"	"1"	"22"	"S"	5	16	"cong_r"	"n"	"n"	"1"	0.46526	"S"	8	8	8	5	0.4507616	0.0144984	"Flanker"	"Cong"	"N.S"	"F7.8"	"22"
"1057"	"9"	"1"	"22"	"S"	5	17	"incon_r"	"n"	"n"	"1"	0.65382	"S"	8	8	8	5	0.5498183	0.1040017	"Flanker"	"Incong"	"N.S"	"F7.8"	"22"
"1058"	"9"	"1"	"22"	"S"	5	18	"incon_l"	"c"	"c"	"1"	0.836508	"S"	8	8	8	5	0.4921165	0.3443915	"Flanker"	"Incong"	"N.S"	"F7.8"	"22"
"1059"	"9"	"1"	"22"	"S"	5	19	"cong_l"	"c"	"c"	"1"	0.536995	"S"	8	8	8	5	0.4172774	0.1197176	"Flanker"	"Cong"	"N.S"	"F7.8"	"22"
"1060"	"9"	"1"	"22"	"S"	5	20	"incon_l"	"c"	"c"	"1"	0.591076	"S"	8	8	8	5	0.4921165	0.0989595000000001	"Flanker"	"Incong"	"N.S"	"F7.8"	"22"
"1061"	"9"	"1"	"110"	"SW"	6	1	"cong_l"	"c"	"c"	"1"	0.525678	"SW"	10	3	7	5	0.4172774	0.1084006	"Flanker"	"Cong"	"NE.SW"	"ATL"	"110"
"1062"	"9"	"1"	"110"	"SW"	6	2	"cong_r"	"n"	"n"	"1"	0.635232	"SW"	10	3	7	5	0.4507616	0.1844704	"Flanker"	"Cong"	"NE.SW"	"ATL"	"110"
"1063"	"9"	"1"	"110"	"SW"	6	3	"incon_l"	"c"	"c"	"1"	0.544832	"SW"	10	3	7	5	0.4921165	0.0527155	"Flanker"	"Incong"	"NE.SW"	"ATL"	"110"
"1064"	"9"	"1"	"110"	"SW"	6	4	"cong_r"	"n"	"n"	"1"	0.511197	"SW"	10	3	7	5	0.4507616	0.0604354	"Flanker"	"Cong"	"NE.SW"	"ATL"	"110"
"1065"	"9"	"1"	"110"	"SW"	6	5	"incon_r"	"n"	"n"	"1"	0.538734	"SW"	10	3	7	5	0.5498183	-0.0110842999999999	"Flanker"	"Incong"	"NE.SW"	"ATL"	"110"
"1066"	"9"	"1"	"110"	"NW"	6	6	"incon_l"	"c"	"c"	"1"	0.517656	"SE"	8	3	9	5	0.4921165	0.0255395	"Flanker"	"Incong"	"NW.SE"	"ATL"	"110"
"1067"	"9"	"1"	"110"	"NW"	6	7	"incon_r"	"n"	"n"	"1"	0.565096	"SE"	8	3	9	5	0.5498183	0.0152777000000001	"Flanker"	"Incong"	"NW.SE"	"ATL"	"110"
"1068"	"9"	"1"	"110"	"NW"	6	8	"cong_r"	"n"	"n"	"1"	0.565153	"SE"	8	3	9	5	0.4507616	0.1143914	"Flanker"	"Cong"	"NW.SE"	"ATL"	"110"
"1069"	"9"	"1"	"110"	"NW"	6	9	"cong_l"	"c"	"c"	"1"	0.49548	"SE"	8	3	9	5	0.4172774	0.0782026	"Flanker"	"Cong"	"NW.SE"	"ATL"	"110"
"1070"	"9"	"1"	"110"	"NW"	6	10	"incon_l"	"c"	"c"	"1"	0.512041	"SE"	8	3	9	5	0.4921165	0.0199245	"Flanker"	"Incong"	"NW.SE"	"ATL"	"110"
"1071"	"9"	"1"	"110"	"S"	6	11	"incon_r"	"n"	"n"	"1"	0.601276	"S"	6	4	5	5	0.5498183	0.0514577000000001	"Flanker"	"Incong"	"N.S"	"ATL"	"110"
"1072"	"9"	"1"	"110"	"S"	6	12	"cong_r"	"n"	"n"	"1"	0.482416	"S"	6	4	5	5	0.4507616	0.0316544	"Flanker"	"Cong"	"N.S"	"ATL"	"110"
"1073"	"9"	"1"	"110"	"S"	6	13	"incon_l"	"c"	"c"	"1"	0.571666	"S"	6	4	5	5	0.4921165	0.0795495000000001	"Flanker"	"Incong"	"N.S"	"ATL"	"110"
"1074"	"9"	"1"	"110"	"S"	6	14	"cong_l"	"c"	"c"	"1"	0.496048	"S"	6	4	5	5	0.4172774	0.0787706	"Flanker"	"Cong"	"N.S"	"ATL"	"110"
"1075"	"9"	"1"	"110"	"S"	6	15	"incon_r"	"n"	"n"	"1"	0.498367	"S"	6	4	5	5	0.5498183	-0.0514513	"Flanker"	"Incong"	"N.S"	"ATL"	"110"
"1076"	"9"	"1"	"110"	"W"	6	16	"incon_r"	"n"	"n"	"1"	0.545944	"E"	7	5	5	5	0.5498183	-0.0038743	"Flanker"	"Incong"	"E.W"	"ATL"	"110"
"1077"	"9"	"1"	"110"	"W"	6	17	"cong_l"	"c"	"c"	"1"	0.524306	"E"	7	5	5	5	0.4172774	0.1070286	"Flanker"	"Cong"	"E.W"	"ATL"	"110"
"1078"	"9"	"1"	"110"	"W"	6	18	"cong_l"	"c"	"c"	"1"	0.475792	"E"	7	5	5	5	0.4172774	0.0585146	"Flanker"	"Cong"	"E.W"	"ATL"	"110"
"1079"	"9"	"1"	"110"	"W"	6	19	"incon_l"	"c"	"c"	"1"	0.544978	"E"	7	5	5	5	0.4921165	0.0528615	"Flanker"	"Incong"	"E.W"	"ATL"	"110"
"1080"	"9"	"1"	"110"	"W"	6	20	"cong_r"	"n"	"n"	"1"	0.796255	"E"	7	5	5	5	0.4507616	0.3454934	"Flanker"	"Cong"	"E.W"	"ATL"	"110"
"1081"	"9"	"1"	"25"	"S"	7	1	"incon_r"	"n"	"n"	"1"	0.828112	"S"	0	0	1	0	0.5498183	0.2782937	"Flanker"	"Incong"	"N.S"	"C3.4"	"25"
"1082"	"9"	"1"	"25"	"S"	7	2	"incon_r"	"n"	"n"	"1"	0.797883	"S"	0	0	1	0	0.5498183	0.2480647	"Flanker"	"Incong"	"N.S"	"C3.4"	"25"
"1083"	"9"	"1"	"25"	"S"	7	3	"incon_l"	"c"	"c"	"1"	0.516359	"S"	0	0	1	0	0.4921165	0.0242425000000001	"Flanker"	"Incong"	"N.S"	"C3.4"	"25"
"1084"	"9"	"1"	"25"	"S"	7	4	"cong_l"	"c"	"c"	"1"	0.485794	"S"	0	0	1	0	0.4172774	0.0685166	"Flanker"	"Cong"	"N.S"	"C3.4"	"25"
"1085"	"9"	"1"	"25"	"S"	7	5	"cong_r"	"n"	"n"	"1"	0.513954	"S"	0	0	1	0	0.4507616	0.0631924	"Flanker"	"Cong"	"N.S"	"C3.4"	"25"
"1086"	"9"	"1"	"25"	"SW"	7	6	"cong_l"	"c"	"c"	"1"	0.582803	"SW"	0	0	0	0	0.4172774	0.1655256	"Flanker"	"Cong"	"NE.SW"	"C3.4"	"25"
"1087"	"9"	"1"	"25"	"SW"	7	7	"incon_l"	"c"	"c"	"1"	0.57959	"SW"	0	0	0	0	0.4921165	0.0874735000000001	"Flanker"	"Incong"	"NE.SW"	"C3.4"	"25"
"1088"	"9"	"1"	"25"	"SW"	7	8	"incon_r"	"n"	"n"	"1"	0.544434	"SW"	0	0	0	0	0.5498183	-0.00538430000000001	"Flanker"	"Incong"	"NE.SW"	"C3.4"	"25"
"1089"	"9"	"1"	"25"	"SW"	7	9	"cong_r"	"n"	"n"	"1"	0.534459	"SW"	0	0	0	0	0.4507616	0.0836974	"Flanker"	"Cong"	"NE.SW"	"C3.4"	"25"
"1090"	"9"	"1"	"25"	"SW"	7	10	"incon_l"	"c"	"c"	"1"	0.489719	"SW"	0	0	0	0	0.4921165	-0.00239749999999994	"Flanker"	"Incong"	"NE.SW"	"C3.4"	"25"
"1091"	"9"	"1"	"25"	"W"	7	11	"cong_l"	"c"	"c"	"1"	0.621453	"W"	0	0	1	0	0.4172774	0.2041756	"Flanker"	"Cong"	"E.W"	"C3.4"	"25"
"1092"	"9"	"1"	"25"	"W"	7	12	"incon_l"	"c"	"c"	"1"	0.544571	"W"	0	0	1	0	0.4921165	0.0524545000000001	"Flanker"	"Incong"	"E.W"	"C3.4"	"25"
"1093"	"9"	"1"	"25"	"W"	7	13	"incon_r"	"n"	"n"	"1"	0.712676	"W"	0	0	1	0	0.5498183	0.1628577	"Flanker"	"Incong"	"E.W"	"C3.4"	"25"
"1094"	"9"	"1"	"25"	"W"	7	14	"cong_l"	"c"	"c"	"1"	0.468222	"W"	0	0	1	0	0.4172774	0.0509446000000001	"Flanker"	"Cong"	"E.W"	"C3.4"	"25"
"1095"	"9"	"1"	"25"	"W"	7	15	"cong_r"	"n"	"n"	"1"	0.613962	"W"	0	0	1	0	0.4507616	0.1632004	"Flanker"	"Cong"	"E.W"	"C3.4"	"25"
"1096"	"9"	"1"	"25"	"NW"	7	16	"cong_l"	"c"	"c"	"1"	0.484704	"SE"	0	0	0	0	0.4172774	0.0674266000000001	"Flanker"	"Cong"	"NW.SE"	"C3.4"	"25"
"1097"	"9"	"1"	"25"	"NW"	7	17	"cong_r"	"n"	"n"	"1"	0.671321	"SE"	0	0	0	0	0.4507616	0.2205594	"Flanker"	"Cong"	"NW.SE"	"C3.4"	"25"
"1098"	"9"	"1"	"25"	"NW"	7	18	"incon_l"	"c"	"c"	"1"	0.564037	"SE"	0	0	0	0	0.4921165	0.0719205000000001	"Flanker"	"Incong"	"NW.SE"	"C3.4"	"25"
"1099"	"9"	"1"	"25"	"NW"	7	19	"cong_r"	"n"	"n"	"1"	0.458443	"SE"	0	0	0	0	0.4507616	0.00768139999999995	"Flanker"	"Cong"	"NW.SE"	"C3.4"	"25"
"1100"	"9"	"1"	"25"	"NW"	7	20	"incon_r"	"n"	"n"	"1"	0.515019	"SE"	0	0	0	0	0.5498183	-0.0347993	"Flanker"	"Incong"	"NW.SE"	"C3.4"	"25"
"1101"	"9"	"1"	"28"	"S"	8	1	"incon_l"	"c"	"c"	"1"	0.585558	"S"	0	0	0	0	0.4921165	0.0934415000000001	"Flanker"	"Incong"	"N.S"	"CP5.6"	"28"
"1102"	"9"	"1"	"28"	"S"	8	2	"incon_r"	"n"	"n"	"1"	0.570066	"S"	0	0	0	0	0.5498183	0.0202477	"Flanker"	"Incong"	"N.S"	"CP5.6"	"28"
"1103"	"9"	"1"	"28"	"S"	8	3	"incon_r"	"n"	"n"	"1"	0.471638	"S"	0	0	0	0	0.5498183	-0.0781803	"Flanker"	"Incong"	"N.S"	"CP5.6"	"28"
"1104"	"9"	"1"	"28"	"S"	8	4	"cong_r"	"n"	"n"	"1"	0.49878	"S"	0	0	0	0	0.4507616	0.0480184	"Flanker"	"Cong"	"N.S"	"CP5.6"	"28"
"1105"	"9"	"1"	"28"	"S"	8	5	"cong_l"	"c"	"c"	"1"	0.441805	"S"	0	0	0	0	0.4172774	0.0245276	"Flanker"	"Cong"	"N.S"	"CP5.6"	"28"
"1106"	"9"	"1"	"28"	"NW"	8	6	"cong_r"	"n"	"n"	"1"	0.571963	"SE"	0	0	0	0	0.4507616	0.1212014	"Flanker"	"Cong"	"NW.SE"	"CP5.6"	"28"
"1107"	"9"	"1"	"28"	"NW"	8	7	"incon_l"	"c"	"c"	"1"	0.53717	"SE"	0	0	0	0	0.4921165	0.0450535000000001	"Flanker"	"Incong"	"NW.SE"	"CP5.6"	"28"
